step,epoch,loss
1014,10,0.0009024629835039377
1015,10,0.0016391394892707467
1016,10,0.0012058813590556383
1017,10,0.0011914175702258945
1018,10,0.0013030521804466844
1019,10,0.0014670322416350245
1020,10,0.0013614952331408858
1021,10,0.0011727620149031281
1022,10,0.0018353632185608149
1023,11,0.0009253293392248452
1024,11,0.002007454866543412
1025,11,0.0014307581586763263
1026,11,0.0009711010497994721
1027,11,0.0015980448806658387
1028,11,0.0016172954346984625
1029,11,0.0011988981859758496
1030,11,0.001234494149684906
1031,11,0.0017417107010260224
1032,11,0.0009962389012798667
1033,11,0.001183283980935812
1034,11,0.0012036293046548963
1035,11,0.0013549650320783257
1036,11,0.0013705891324207187
1037,11,0.0012381939450278878
1038,11,0.0012607345124706626
1039,11,0.0013921315548941493
1040,11,0.001608226797543466
1041,11,0.001801799749955535
1042,11,0.0016473170835524797
1043,11,0.0013027081731706858
1044,11,0.0010130468290299177
1045,11,0.0015234012389555573
1046,11,0.0014515412040054798
